Name;SerialNumber
"Ноутбук ASUS Vivobook 15 90NB0TY1-M25390 <90NB0TY1-M25390> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000145
"Ноутбук ASUS VivoBook 15 90NB0TY1-M25480 <90NB0TY1-M25480> (Intel Pentium Gold 7505, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000146
"Ноутбук ASUS VivoBook 15 X515EA-BQ1189 <90NB0TY1-M31020> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000147
"Ноутбук ASUS VivoBook 90NB0IV1-M10890 <90NB0IV1-M10890> (Intel Pentium Silver N5030, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000148
"Ноутбук ASUS VivoBook 90NB0SG2-M25260 <90NB0SG2-M25260> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000149
"Ноутбук ASUS VivoBook 90NB0SG4-M25250 <90NB0SG4-M25250> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000150
"Ноутбук ASUS VivoBook 90NB0U21-M000L0 <90NB0U21-M000L0> (AMD Ryzen 5 5500U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000151
"Ноутбук ASUS VivoBook A516MA-BQ498 <90NB0TH1-M10570> (Intel Pentium Silver N5030, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000152
"Ноутбук ASUS VivoBook A516MA-BQ736 <90NB0TH1-M003V0> (Intel Celeron N4020, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000153
"Ноутбук ASUS VivoBook A516MA-EJ106 <90NB0TH1-M04340> (Intel Celeron N4020, 4 ГБ, 128 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000154
"Ноутбук ASUS Vivobook Go 14 E410MA-BV1521W <90NB0Q15-M40360> (Intel Pentium Silver N5030, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win11, 14"")";LT-0000155
"Ноутбук ASUS Vivobook Go 15 E510MA-EJ653W <90NB0Q65-M13950> (Intel Celeron N4020, 4 ГБ, WiFi, BT, Win11, 15"")";LT-0000156
"Ноутбук ASUS VivoBook K3500PA-L1088T <90NB0UU2-M01380> (Intel Core i5 11300H, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000157
"Ноутбук ASUS VivoBook K513EA-L12974 <90NB0SG2-M00EC0> (Intel Core i3 1125G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000158
"Ноутбук ASUS VivoBook M513UA-L1282 <90NB0TP1-M04760> (AMD Ryzen 7 5700U, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000159
"Ноутбук ASUS VivoBook M513UA-L1620 <90NB0TP1-M005W0> (AMD Ryzen 5 5500U, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000160
"Ноутбук ASUS VivoBook Pro 90NB0UY2-M02100 <90NB0UY2-M02100> (Intel Core i5 11300H, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 14"")";LT-0000161
"Ноутбук ASUS VivoBook Pro 90NB0VZ2-M01130 <90NB0VZ2-M01130> (AMD Ryzen 7 5800H, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 14"")";LT-0000162
"Ноутбук ASUS VivoBook Pro K3500PA-L1088 <90NB0UU2-M01430> (Intel Core i5 11300H, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000163
"Ноутбук ASUS Vivobook Pro K3500PA-L1091W <90NB0UU2-M03930> (Intel Core i5 11300H, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000164
"Ноутбук ASUS VivoBook R528EA-BQ1152T <90NB0SG4-M17220> (Intel Core i5 1035G7, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000165
"Ноутбук ASUS VivoBook R565EA-EJ1076T <90NB0TY1-M17520> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000166
"Ноутбук ASUS VivoBook X543BA <X543BA-DM624> (AMD A4-9125 APU, 4 ГБ, 256 ГБ SSD, WiFi, BT, Linux, 15"")";LT-0000167
"Ноутбук ASUS X Series Laptop 15 X515JA-BQ041T <90NB0SR2-M001Y0> (Intel Core i7 1065G7, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000168
"Ноутбук ASUS X415EA-EK608T <90NB0TT2-M08560> (Intel Core i3 1115G4, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000169
"Ноутбук ASUS X415EA-EK609T <90NB0TT2-M08440> (Intel Core i3 1115G4, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000170
"Ноутбук ASUS X509FA-BR949T <90NB0MZ1-M18860> (Intel Core i3 10110U, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000171
"Ноутбук ASUS Zenbook 13 OLED UX325EA-KG645W <90NB0SL1-M00EA0> (Intel Core i5 1135G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 13"")";LT-0000172
"Ноутбук ASUS ZenBook 14 90NB0SM1-M00DV0 <90NB0SM1-M00DV0> (Intel Core i5 1135G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 14"")";LT-0000173
"Ноутбук ASUS ZenBook 14 90NB0UQ1-M004F0 <90NB0UQ1-M004F0> (Intel Core i5 1135G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000174
"Ноутбук ASUS ZenBook 14 UX425EA-KI947W <90NB0SM1-M00DU0> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win11, 14"")";LT-0000175
"Ноутбук ASUS ZenBook 90NB0RS1-M00440 <90NB0RS1-M00440> (Intel Core i5 1135G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000176
"Ноутбук ASUS ZenBook 90NB0RZ2-M02500 <90NB0RZ2-M02500> (Intel Core i5 1135G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 13"")";LT-0000177
"Ноутбук ASUS ZenBook 90NB0TA3-M002S0 <90NB0TA3-M002S0> (Intel Core i5 1135G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 14"")";LT-0000178
"Ноутбук ASUS ZenBook Duo UX482EA-HY035T <90NB0S41-M03290> (Intel Core i5 1135G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000179
"Ноутбук ASUS ZenBook OLED UX325EA-KG299T <90NB0SL1-M06490> (Intel Core i7 1165G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 13"")";LT-0000180
"Ноутбук ASUS ZenBook S 90NB0RZ2-M06680 <90NB0RZ2-M06680> (Intel Core i5 1135G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 13"")";LT-0000181
"Ноутбук ASUS ZENBOOK UX325EA-KG758 <90NB0SL1-M00E90> (Intel Core i5 1135G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 13"")";LT-0000182
"Ноутбук ASUS ZENBOOK UX425EA-KI938 <90NB0SM1-M00CT0> (Intel Core i5 1135G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000183
"Ноутбук Dell Inspiron 3511 <3511-1137> (Intel Core i7 1165G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000184
"Ноутбук Dell Inspiron 3511-0796 <3511-0796> (Intel Core i3 1115G4, 8 ГБ, 512 ГБ SSD, WiFi, BT, Linux, 15"")";LT-0000185
"Ноутбук Dell Inspiron 3511-1120 <3511-1120> (Intel Core i7 1165G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000186
"Ноутбук Dell Inspiron 5415-8915 <5415-8915> (AMD Ryzen 7 5700U, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 14"")";LT-0000187
"Ноутбук Dell Latitude 3320-5257 <3320-5257> (Intel Core i3 1115G4, 4 ГБ, 256 ГБ SSD, WiFi, BT, Linux, 13"")";LT-0000188
"Ноутбук Dell Vostro 15 3515-0253 <3515-0253> (AMD Ryzen 5 3450U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000189
"Ноутбук Dell Vostro 15 3515-5524 <3515-5524> (AMD Ryzen 5 3450U, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000190
"Ноутбук Dell Vostro 15 3515-5531 <3515-5531> (AMD Ryzen 7 3700U, 8 ГБ, 512 ГБ SSD, WiFi, BT, Linux, 15"")";LT-0000191
"Ноутбук Dell Vostro 15 3515-5548 <3515-5548> (AMD Ryzen 7 3700U, 8 ГБ, 512 ГБ SSD, WiFi, BT, Linux, 15"")";LT-0000192
"Ноутбук Dell Vostro 3400-4586 <3400-4586> (Intel Core i3 1115G4, 4 ГБ, 256 ГБ SSD, 1 ТБ HDD, WiFi, BT, Win10, 14"")";LT-0000193
"Ноутбук Dell Vostro 3500-5636 <3500-5636> (Intel Core i3 1115G4, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000194
"Ноутбук Dell Vostro 3500-5841 <3500-5841> (Intel Core i3 1115G4, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000195
"Ноутбук Dell Vostro 3510 <3510-0123> (Intel Core i5 1135G7, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000196
"Ноутбук Dell Vostro 3515-5517 <3515-5517> (AMD Ryzen 5 3450U, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000197
"Ноутбук Dell XPS 13 9310-0444 (Intel Core i7 1185G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11Pro, 13"")";LT-0000198
"Ноутбук Dell XPS 13 9310-0529 <9310-0529> (Intel Core i7 1165G7, 16 ГБ, 1 ТБ SSD, WiFi, BT, Win11Pro, 13"")";LT-0000199
"Ноутбук Dell XPS 13 9310-9300 <9310-9300> (Intel Core i7 1165G7, 16 ГБ, 1 ТБ SSD, WiFi, BT, Win11Pro, 13"")";LT-0000200
"Ноутбук Digma EVE 14 C406 ES4049EW <1406377> Cel N3350 / 4 / 64EMMC / WiFi / BT / Win10 / 14"" / 1.17 кг";LT-0000201
"Ноутбук Digma EVE 15 C419 <1497691> Cel N4020 / 4 / 128SSD / WiFi / BT / Win10 / 15.5""";LT-0000202
"Ноутбук Dream Machines <G1650-15RU72> i5 11400H / 8 / 500SSD / GTX1650 / WiFi / BT / noOS / 15.6""";LT-0000203
"Ноутбук HONOR X15 (Intel Core i3 10110U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000204
"Ноутбук HP (2X7V8EA) <2X7V8EA> (AMD Ryzen 3 3250U, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000205
"Ноутбук HP 14s-dq3004ur <3E7L8EA> (Intel Celeron N4500, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000206
"Ноутбук HP 14s-fq0024ur <22M92EA> (AMD Athlon Silver 3050U, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000207
"Ноутбук HP 14s-fq0025ur <22P63EA> (AMD Ryzen 3 3250U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000208
"Ноутбук HP 14s-fq0030ur <22P66EA> (AMD Ryzen 3 3250U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000209
"Ноутбук HP 15-db1214ur <1A5Q2EA> (AMD Ryzen 3 3200U, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000210
"Ноутбук HP 15-dw1047ur <22P84EA> (Intel Pentium Gold 6405U, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000211
"Ноутбук HP 15-dw1055ur <22N54EA#ACB> (Intel Pentium Gold 6405U, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000212
"Ноутбук HP 150A3EA <150A3EA> (AMD Athlon Gold 3150U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000213
"Ноутбук HP 15A04EA <15A04EA> (AMD Ryzen 3 3200U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000214
"Ноутбук HP 15A08EA <15A08EA> (AMD Ryzen 3 3200U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000215
"Ноутбук HP 15s-eq1113ur <398K5EA> (AMD Ryzen 3 3250U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000216
"Ноутбук HP 15s-eq1129ur <22V36EA> (AMD 3020e, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000217
"Ноутбук HP 15s-eq1136ur <22P99EA> (AMD Athlon Silver 3050U, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000218
"Ноутбук HP 15s-eq1137ur <22V11EA#ACB> (AMD 3020e, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000219
"Ноутбук HP 15s-eq1143ur <22Q27EA> (AMD Athlon Gold 3150U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000220
"Ноутбук HP 15s-eq1150ur <22Q32EA> (AMD Ryzen 3 3250U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000221
"Ноутбук HP 15s-eq1155ur <22R07EA> (AMD Athlon Silver 3050U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000222
"Ноутбук HP 15s-eq1159ur <4E0V8EA> (AMD Ryzen 3 3250U, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000223
"Ноутбук HP 15s-eq1162ur <22R19EA> (AMD Ryzen 3 3250U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000224
"Ноутбук HP 15s-eq1319ur <3B2W7EA> (AMD Ryzen 3 3250U, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000225
"Ноутбук HP 15s-eq1320ur (Athlon Gold 3150U, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000226
"Ноутбук HP 15s-eq1321ur <3B2W9EA> (AMD Athlon Silver 3050U, 4 ГБ, 128 ГБ SSD, WiFi, Win10, 15"")";LT-0000227
"Ноутбук HP 15s-eq1322ur <3B2X0EA> (AMD 3020e, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000228
"Ноутбук HP 15s-eq1332ur <3C8P3EA> (AMD 3020e, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000229
"Ноутбук HP 15s-eq1404ur <4D4A1EA> (AMD Ryzen 3 3250U, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000230
"Ноутбук HP 15s-eq2018ur <3B2U2EA> (AMD Ryzen 7 5700U, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000231
"Ноутбук HP 15s-eq2021ur <3B2U5EA> (AMD Ryzen 5 5500U, 16 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000232
"Ноутбук HP 15s-eq2022ur <3B2U6EA> (AMD Ryzen 5 5500U, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000233
"Ноутбук HP 15s-eq2023ur <3B2X1EA> (AMD Ryzen 3 5300U, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000234
"Ноутбук HP 15s-eq2069ur <4D4A7EA#ACB> (Ryzen 3 5300U, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000235
"Ноутбук HP 15s-fq0071ur <3B3P2EA> (Intel Celeron N4020, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000236
"Ноутбук HP 15s-fq2016ur <2X1S3EA> (Intel Pentium Gold 7505, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000237
"Ноутбук HP 15s-fq2020ur <2X1S9EA> (Intel Pentium Gold 7505, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000238
"Ноутбук HP 15s-fq2032ur <2Z7J1EA> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000239
"Ноутбук HP 15s-fq2051ur <3B2U9EA> (Intel Core i3 1125G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000240
"Ноутбук HP 15s-fq2095ur <640P7EA#ACB> (Intel Core i5 1135G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000241
"Ноутбук HP 15s-fq2120ur <61R81EA#ACB> (Intel Core i5 1135G7, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000242
"Ноутбук HP 17-cn0091ur <4E1U7EA> (Intel Pentium Silver N5030, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 17"")";LT-0000243
"Ноутбук HP 17-cn0092ur <4E1U8EA> (Intel Pentium Silver N5030, 4 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 17"")";LT-0000244
"Ноутбук HP 17-cn0094ur <4E1U9EA> (Intel Celeron N4020, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 17"")";LT-0000245
"Ноутбук HP 17-cp0091ur <<4D4B5EA> (AMD Athlon Silver 3050U, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 17"")";LT-0000246
"Ноутбук HP 17-cp0133ur <5T938EA> (AMD Ryzen 3 3250U, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 17"")";LT-0000247
"Ноутбук HP 17T28ES <17T28ES> (AMD Ryzen 3 3200U, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000248
"Ноутбук HP 1L3Y1EA <1L3Y1EA> (AMD Athlon Silver 3050U, 4 ГБ, 128 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000249
"Ноутбук HP 240 G8 <27K37EA> (Intel Celeron N4020, 4 ГБ, 500 ГБ HDD, WiFi, BT, noOS, 14"")";LT-0000250
"Ноутбук HP 250 G7 197P4EA <1Q3G8ES> (Intel Core i3 1005G1, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000251
"Ноутбук HP 250 G7 197V9EA <197V9EA> (Intel Celeron N4020, 4 ГБ, 128 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000252
"Ноутбук HP 250 G7 1F3L2EA <1F3L2EA> (Intel Celeron N4020, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000253
"Ноутбук HP 250 G7 202V1EA <202V1EA> (Intel Pentium Silver N5030, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000254
"Ноутбук HP 250 G7 2V0G1ES <2V0G1ES> (Intel Celeron N4020, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000255
"Ноутбук HP 250 G7 34P19ES <34P19ES> (Intel Pentium Silver N5030, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000256
"Ноутбук HP 250 G8 2W8Z2EA <2W8Z2EA> (Intel Core i5 1135G7, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000257
"Ноутбук HP 250 G8 <27K23EA#AKD> (Intel Core i5 1035G1, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000258
"Ноутбук HP 250 G8 <2W8Z6EA> (Intel Core i3 1115G4, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000259
"Ноутбук HP 255 G8 <27K51EA> (AMD Ryzen 3 3250U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000260
"Ноутбук HP 255 G8 <27K65EA> (AMD 3020e, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000261
"Ноутбук HP 255 G8 <2W1D4EA> (AMD 3020e, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000262
"Ноутбук HP 255 G8 <3A5R3EA> (AMD 3020e, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000263
"Ноутбук HP 255 G8 <3A5R4EA> (AMD Athlon Silver 3050U, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000264
"Ноутбук HP 255 G8 <3V5F0EA> (AMD Ryzen 7 5700U, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000265
"Ноутбук HP 255 G8 <3V5F3EA> (AMD Ryzen 3 5300U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000266
"Ноутбук HP 255 G8 <3V5H1E> (AMD Ryzen 5 5500U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000267
"Ноутбук HP 255 G8 <3V5H9EA> (AMD Ryzen 3 5300U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000268
"Ноутбук HP 255 G8 <3V5J3EA> (AMD Ryzen 5 5500U, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000269
"Ноутбук HP 255 G8 <3Z6J0ES> (AMD Ryzen 5 5500U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000270
"Ноутбук HP 255 G8 <45M81ES> (AMD Ryzen 5 5500U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000271
"Ноутбук HP 255 G8 <45M87ES> (AMD Ryzen 7 5700U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000272
"Ноутбук HP 255 G8 <45M97ES> (AMD Ryzen 3 5300U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000273
"Ноутбук HP 27K00EA <27K00EA> (Intel Core i5 1035G1, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000274
"Ноутбук HP 27K02EA <27K02EA> (Intel Core i3 1005G1, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000275
"Ноутбук HP 27K08EA <27K08EA> (Intel Celeron N4020, 4 ГБ, 500 ГБ HDD, WiFi, BT, noOS, 15"")";LT-0000276
"Ноутбук HP 2D308EA <2D308EA> (AMD Ryzen 3 3200U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000277
"Ноутбук HP 2E9H3EA <2E9H3EA#ACB> (Intel Core i3 1005G1, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000278
"Ноутбук HP 2V0F3ES <2V0F3ES> (AMD Ryzen 3 3200U, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000279
"Ноутбук HP 2V0F4ES <2V0F4ES> (AMD Ryzen 3 3200U, 4 ГБ, WiFi, BT, Win10, 15"")";LT-0000280
"Ноутбук HP 2W1H3EA <2W1H3EA> (Intel Core i3 1005G1, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000281
"Ноутбук HP 2W8W2EA <2W8W2EA> (Intel Core i7 1065G7, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000282
"Ноутбук HP 2X7K9EA <2X7K9EA> (Intel Core i7 1165G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000283
"Ноутбук HP 2X7W8EA <2X7W8EA> (Intel Celeron N4020, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000284
"Ноутбук HP 34P17ES <34P17ES> (Intel Pentium Silver N5030, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000285
"Ноутбук HP 3A5T7EA <3A5T7EA> (Intel Celeron N4020, 4 ГБ, 128 ГБ SSD, WiFi, Win10Pro, 15"")";LT-0000286
"Ноутбук HP 3A5Y0EA <518672> (Intel Core i3 1005G1, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000287
"Ноутбук HP 3A5Y5EA#ACB <3A5Y5EA> (AMD Athlon Silver 3050U, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000288
"Ноутбук HP 3C248EA <3C248EA> (AMD Ryzen 5 3500U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 15"")";LT-0000289
"Ноутбук HP 3V5K8EA <3V5K8EA> (AMD Ryzen 5 5500U, 8 ГБ, 512 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000290
"Ноутбук HP 45M82ES <45M82ES> (AMD Ryzen 3 5300U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000291
"Ноутбук HP 470 G8 <3S8S2EA> (Intel Core i5 1135G7, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10Pro, 17"")";LT-0000292
"Ноутбук HP 4E2H5EA#ACB <4E2H5EA> (AMD Athlon Gold 3150U, 8 ГБ, 512 ГБ SSD, WiFi, BT, Win10, 17"")";LT-0000293
"Ноутбук HP EA) <3B2X2EA> (AMD Ryzen 3 5300U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000294
"Ноутбук HP Envy 13-ba1040ur <4Z2M7EA#ACB> (Intel Core i5 1135G7, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 13"")";LT-0000295
"Ноутбук HP Laptop -eq2123ur <601H1EA> (AMD Ryzen 5 5500U, 16 ГБ, 512 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000296
"Ноутбук HP Laptop 14s-dq0046ur <3B3L7EA#ACB> (Intel Pentium Silver N5030, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000297
"Ноутбук HP Laptop 14s-dq0047ur <3B3L8EA#ACB> (Intel Pentium Silver N5030, 4 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 14"")";LT-0000298
"Ноутбук HP Laptop 14s-dq3002ur <3E7Y2EA> (Intel Celeron N4500, 4 ГБ, 128 ГБ SSD, WiFi, BT, Win10, 14"")";LT-0000299
"Ноутбук HP Laptop 15s-eq1318ur <3B2W6EA> (AMD 3020e, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win10, 15"")";LT-0000300
"Ноутбук HP Laptop 15s-eq1426ur <5R9R2EA> (AMD Ryzen 3 3250U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000301
"Ноутбук HP Laptop 15s-eq1427ur <5T906EA> (AMD Ryzen 3 3250U, 8 ГБ, 256 ГБ SSD, WiFi, BT, Win11, 15"")";LT-0000302
"Ноутбук HP Laptop 15s-eq1428ur <5T907EA> (AMD Ryzen 3 3250U, 8 ГБ, 256 ГБ SSD, WiFi, BT, noOS, 15"")";LT-0000303
