Name;SerialNumber
Компьютер (Z0574617) A6100: Pentium Gold G6400 / 2 x 4 Гб / 256 Гб SSD;PC-0000230
Компьютер (Z0574619) Minitower: Core i5-10400 / 8 Гб / 240 Гб SSD / 1 Гбит;PC-0000231
Компьютер (Z0574854) Minitower: Core i5-10400 / 2 x 8 Гб / 500 Гб SSD / 1 Гбит;PC-0000232
Компьютер (Z0575416) Minitower: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000233
Компьютер (Z0575417) Minitower: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000234
Компьютер (Z0575418) Minitower: Pentium Gold G6405 / 4 Гб / 256 Гб SSD / DVDRW / 1 Гбит / Win10 Pro;PC-0000235
Компьютер (Z0575423) B6100-SLIM: Core i3-10105 / 8 Гб / 120 Гб SSD;PC-0000236
Компьютер (Z0576790) Minitower: Core i3-10105 / 2 x 8 Гб / 2 x 1 Тб / DVDRW / 1 Гбит / Win10 Home;PC-0000237
Компьютер (Z0579254) Minitower: Core i3-10105 / 2 x 8 Гб / 2 x 1 Тб / DVDRW / 1 Гбит / Win10 Home;PC-0000238
Компьютер (Z0580837) B6100-SLIM: Core i5-10400 / 2 x 8 Гб / 120 Гб SSD;PC-0000239
Компьютер (Z0580851) Minitower: Core i5-10400 / 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000240
Компьютер (Z0582577) B6100: Core i3-10105 / 4 Гб / 2 Тб;PC-0000241
Компьютер (Z0583846) Minitower: Core i3-10105 / 8 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000242
Компьютер (Z0583847) Minitower: Core i5-10400 / 16 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000243
Компьютер (Z0584622) Minitower: Core i5-10400 / 16 Гб / 256 Гб SSD / 1 Гбит / Win10 Home;PC-0000244
Компьютер (Z0584632) Minitower: Core i3-10100 / 2 x 8 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000245
Компьютер (Z0587683) Minitower: Ryzen 3 3200G / 4 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000246
Компьютер (Z0588804) Minitower: Core i5-10400 / 2x8 Гб / 2 Тб / 1 Тб SSD / 1 Гбит /;PC-0000247
Компьютер (Z0588805) Minitower: Core i3-10105 / 8 Гб / 250 Гб SSD / 1 Гбит / Win11 Pro /;PC-0000248
Компьютер (Z0588808) C6100: Core i5-10400 / 8 Гб / 256 Гб SSD /;PC-0000249
Компьютер (Z0588810) Minitower: Core i3-10105 / 2x8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro /;PC-0000250
Компьютер (Z0588820) Minitower: Core i3-10105 / 8 Гб / 2x4 Тб / 1 Гбит /;PC-0000251
Компьютер (Z0588821) C6100: Core i5-10400 / 2x8 Гб / 512 Гб SSD / 1 Тб / DVDRW / Win10 Pro /;PC-0000252
Компьютер (Z0589015) B6100-SLIM: Core i3-10105 / 8 Гб / 240 Гб SSD /;PC-0000253
Компьютер (Z0589036) Minitower: Core i3-10105 / 8 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000254
Компьютер (Z0589068) Minitower: Core i5-10400 / 8 Гб / 2x1 Тб / 1 Гбит /;PC-0000255
Компьютер (Z0589072) Minitower: Core i3-10100 / 16 Гб / 250 Гб SSD / 1 Гбит /;PC-0000256
Компьютер (Z0589160) Minitower: Core i3-10105 / 8 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000257
Компьютер (Z0589177) Minitower: Core i5-10400 / 8 Гб / 2 x 1 Тб / 1 Гбит;PC-0000258
Компьютер (Z0589185) B6100-SLIM: Core i5-10400 / 2x8 Гб / 512 Гб SSD / DVDRW / Win10 Home /;PC-0000259
Компьютер (Z0589187) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000260
Компьютер (Z0589643) Minitower: A8 9600 / 8 Гб / 1 Тб / 1 Гбит / Win10 Pro;PC-0000261
Компьютер (Z0589793) Minitower: Celeron G5905 / 4 Гб / 1 Тб / 1 Гбит / Win10 Pro;PC-0000262
Компьютер (Z0590124) Minitower: Ryzen 3 3200G / 4 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000263
Компьютер (Z0590155) Miditower: Ryzen 3 3200G / 4 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000264
Компьютер (Z0590323) Minitower: A8 9600 / 8 Гб / 256 Гб SSD / DVDRW / 1 Гбит;PC-0000265
Компьютер (Z0590563) Minitower: A8 9600 / 8 Гб / 256 Гб SSD / DVDRW / 1 Гбит;PC-0000266
Компьютер (Z0590582) A6100: Core i3-10105 / 2 x 8 Гб / 240 Гб SSD;PC-0000267
Компьютер (Z0591521) Minitower: Core i3-10105 / 8 Гб / 1 Тб  256 Гб SSD / 1 Гбит;PC-0000268
Компьютер (Z0592070) Minitower: Core i3-10105 / 8 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000269
Компьютер (Z0592170) Minitower: Core i3-10100 / 8 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro /;PC-0000270
Компьютер (Z0592177) A6100: Core i3-10105 / 2x8 Гб / 500 Гб SSD / DVDRW /;PC-0000271
Компьютер (Z0592179) Minitower: A6 9500E PRO / 8 Гб / 256 Гб SSD / 1 Гбит /;PC-0000272
Компьютер (Z0592220) B6100: Core i3-10105 / 8 Гб / 480 Гб SSD / Win10 Pro /;PC-0000273
Компьютер (Z0592671) C6100: Core i5-10400 / 8 Гб / 256 Гб SSD;PC-0000274
Компьютер (Z0592880) A4500: Pentium Gold G6405 / 2x4 Гб / 250 Гб SSD / 1 Тб / Win10 Pro /;PC-0000275
Компьютер (Z0592890) G6000: Core i5-11400 / 2x8 Гб / 512 Гб SSD / DVDRW /;PC-0000276
Компьютер (Z0592897) B6100: Core i5-10400 / 2x8 Гб / 512 Гб SSD / 1 Тб / Win10 Pro /;PC-0000277
Компьютер (Z0592905) Minitower: Core i3-10105 / 8 Гб / 1 Тб / 1 Гбит / Win10 Home;PC-0000278
Компьютер (Z0592922) C6100: Core i5-10400 / 2x8 Гб / 1 Тб / DVDRW / Win10 Pro /;PC-0000279
Компьютер (Z0592924) Minitower: Pentium Gold G6405 / 2 x 4 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000280
Компьютер (Z0593031) B6100: Core i3-10105 / 8 Гб / 2 Тб  256 Гб SSD / Win10 Pro;PC-0000281
Компьютер (Z0593533) Minitower: A6 9500E PRO / 8 Гб / 512 Гб SSD / 1 Гбит;PC-0000282
Компьютер (Z0595233) Minitower: Pentium Gold G6600 / 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000283
Компьютер (Z0595808) Miditower: Core i5-11400 / 16 Гб / 2 x 960 Гб SSD  250 Гб SSD / 1 Гбит / Win10 Pro;PC-0000284
Компьютер (Z0596294) A6100: Pentium Gold G6405 / 2 x 4 Гб / 1 Тб / DVDRW;PC-0000285
Компьютер (Z0596400) Minitower: Ryzen 5 PRO 2400GE / 2 x 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000286
Компьютер (Z0599167) Minitower: Core i3-10105 / 2 x 8 Гб / 1 Тб / 1 Гбит / Win10 Pro;PC-0000287
Компьютер (Z0599259) B6100: Core i3-10105 / 2 x 8 Гб / 1 Тб / DVDRW / Win10 Home;PC-0000288
Компьютер (Z0600343) C6100: Core i5-10400 / 2 x 8 Гб / 2 x 1 Тб;PC-0000289
Компьютер (Z0602363) B6100: Core i3-10105 / 2 x 8 Гб / 256 Гб SSD / Win10 Pro;PC-0000290
Компьютер (Z0602642) 4U: Core i5-10400 / 16 Гб / 1 Тб / 1 Гбит / Win10 Pro;PC-0000291
Компьютер (Z0602643) 4U: Core i5-10400 / 16 Гб / 1 Тб / 1 Гбит / Win10 Pro;PC-0000292
Компьютер (Z0602644) Minitower: A8 9600 / 8 Гб / 256 Гб SSD / DVDRW / 1 Гбит / Win10 Pro;PC-0000293
Компьютер (Z0602683) C6100: Core i5-10400 / 8 Гб / 2 Тб  256 Гб SSD / Win10 Pro;PC-0000294
Компьютер (Z0602695) Minitower: Core i5-10400 / 8 Гб / 2 x 1 Тб / 1 Гбит;PC-0000295
Компьютер (Z0602874) Minitower: Core i5-10400 / 8 Гб / 1 Тб  1 Тб / 1 Гбит;PC-0000296
Компьютер (Z0603000) B6100-SLIM: Core i5-10400 / 2 x 8 Гб / 120 Гб SSD;PC-0000297
Компьютер (Z0603008) C6100: Core i5-10400 / 2 x 8 Гб / 1 Тб  512 Гб SSD / DVDRW;PC-0000298
Компьютер (Z0603059) B6100-SLIM: Core i5-10500 / 2 x 8 Гб / 120 Гб SSD;PC-0000299
Компьютер (Z0603062) C6100: Core i5-10500 / 2 x 8 Гб / 1 Тб  512 Гб SSD / DVDRW;PC-0000300
Компьютер (Z0603983) C6100: Core i7-10700 / 2 x 8 Гб / 1 Тб  512 Гб SSD / DVDRW / Win10 Pro;PC-0000301
Компьютер (Z0606151) Miditower: Core i5-10500 / 16 Гб / 500 Гб SSD / 1 Гбит;PC-0000302
Компьютер (Z0606172) C6100: Core i5-10400 / 2x8 Гб / 512 Гб SSD /;PC-0000303
Компьютер (Z0606190) Minitower: Core i3-10100 / 4 Гб / 120 Гб SSD / 1 Гбит / Win10 Home;PC-0000304
Компьютер (Z0606192) Minitower: Core i3-10100 / 4 Гб / 120 Гб SSD / 1 Гбит / Win10 Home;PC-0000305
Компьютер (Z0606193) Minitower: Core i3-10105 / 4 Гб / 120 Гб SSD / 1 Гбит / Win10 Home;PC-0000306
Компьютер (Z0606322) Minitower: Core i3-10105 / 2 x 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000307
Компьютер (Z0608985) Minitower: Core i3-10100 / 2 x 4 Гб / 512 Гб SSD / 1 Гбит;PC-0000308
Компьютер (Z0612234) A6100: Core i5-10400 / 2 x 8 Гб / 1 Тб  256 Гб SSD / DVDRW / WiFi / Win10 Home;PC-0000309
Компьютер (Z0612671) C6100: Core i5-10500 / 2 x 8 Гб / 512 Гб SSD;PC-0000310
Компьютер (Z0612791) Minitower: Core i5-10500 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит;PC-0000311
Компьютер (Z0612883) Minitower: Core i3-10105 / 8 Гб / 1 Тб  256 Гб SSD / 1 Гбит;PC-0000312
Компьютер (Z0613008) A6100: Pentium Gold G6405 / 2 x 4 Гб / 240 Гб SSD / Win10 Pro;PC-0000313
Компьютер (Z0613015) B6100: Core i5-10400 / 8 Гб / 1 Тб  512 Гб SSD / Win10 Pro;PC-0000314
Компьютер (Z0613073) A6100: Pentium Gold G6400 / 2x4 Гб / 256 Гб SSD / Win10 Pro /;PC-0000315
Компьютер (Z0614190) E6100a: A8 9600 / 4 Гб / 1 Тб / DVDRW /;PC-0000316
Компьютер (Z0617981) Miditower: Core i5-9500 / 16 Гб / 1 Тб / 1 Гбит /;PC-0000317
Компьютер (Z0622118) Minitower: Core i3-10105 / 8 Гб / 1 Тб  256 Гб SSD / 1 Гбит;PC-0000318
Компьютер (Z0626353) 4U: Core i5-10400 / 16 Гб / 1 Тб / 1 Гбит / Win10 Pro;PC-0000319
Компьютер (Z0631883) Minitower: Core i5-10400 / 2 x 8 Гб / 1 Тб  240 Гб SSD / DVDRW / 1 Гбит / Win10 Home;PC-0000320
Компьютер (Z0632396) B6100: Core i5-10400 / 2 x 8 Гб / 2 Тб  256 Гб SSD / Win10 Pro;PC-0000321
Компьютер (Z0632504) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000322
Компьютер (Z0634837) C6100: Core i5-10400 / 2 x 8 Гб / 1 Тб / DVDRW;PC-0000323
Компьютер (Z0635157) A6100: Core i5-10500 / 4 Гб / 1 Тб / DVDRW / Win10 Pro;PC-0000324
Компьютер (Z0635242) A4500: Celeron G5905 / 4 Гб / 1 Тб / Win10 Home;PC-0000325
Компьютер (Z0636095) Minitower: Ryzen 5 PRO 3350GE / 2 x 8 Гб / 1 Тб / DVDRW / 1 Гбит;PC-0000326
Компьютер (Z0636212) C6100-SLIM: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / Win10 Pro;PC-0000327
Компьютер (Z0636703) C6100: Core i5-10400 / 2 x 8 Гб / 1 Тб / DVDRW;PC-0000328
Компьютер (Z0637151) Minitower: Pentium Gold G5400 / 4 Гб / 256 Гб SSD / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000329
Компьютер (Z0637152) Minitower: Pentium Gold G5400 / 4 Гб / 256 Гб SSD / 2xCOM / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000330
Компьютер (Z0640759) A6100: Pentium Gold G6405 / 2 x 4 Гб / 256 Гб SSD / DVDRW;PC-0000331
Компьютер (Z0640822) B6100: Core i7-10700 / 2 x 8 Гб / 256 Гб SSD / Win10 Pro;PC-0000332
Компьютер (Z0640824) A6100: Pentium Gold G6405 / 4 Гб / 240 Гб SSD;PC-0000333
Компьютер (Z0640841) Miditower: Core i5-10500 / 16 Гб / 500 Гб SSD / 1 Гбит;PC-0000334
Компьютер (Z0640973) Minitower: Core i5-11400 / 2 x 8 Гб / 1 Тб  512 Гб SSD / DVDRW / 1 Гбит;PC-0000335
Компьютер (Z0640978) Minitower: Core i5-11400 / 2 x 8 Гб / 1 Тб  512 Гб SSD / DVDRW / 1 Гбит;PC-0000336
Компьютер (Z0641216) B6100: Core i3-10105 / 8 Гб / 256 Гб SSD;PC-0000337
Компьютер (Z0642457) B6100: Core i3-10105 / 8 Гб / 256 Гб SSD;PC-0000338
Компьютер (Z0646587) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Home;PC-0000339
Компьютер (Z0646604) Miditower: Core i5-11500 / 16 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000340
Компьютер (Z0646618) B6100-SLIM: Core i3-10105 / 8 Гб / 512 Гб SSD /;PC-0000341
Компьютер (Z0646619) B6100-SLIM: Core i3-10105 / 8 Гб / 1 Тб  512 Гб SSD;PC-0000342
Компьютер (Z0647081) Miditower: Core i5-11500 / 16 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000343
Компьютер (Z0647136) A6100: Pentium Gold G6405 / 8 Гб / 240 Гб SSD /;PC-0000344
Компьютер (Z0647138) Minitower: Core i7-10700 / 2 x 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000345
Компьютер (Z0647482) Minitower: Core i5-10400 / 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000346
Компьютер (Z0647492) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000347
Компьютер (Z0647526) Minitower: Core i5-10400 / 8 Гб / 1 Тб  500 Гб SSD / 1 Гбит;PC-0000348
Компьютер (Z0647615) Miditower: Core i3-10100 / 2x4 Гб / 500 Гб / 1 Гбит /;PC-0000349
Компьютер (Z0648247) Minitower: Core i5-10400 / 8 Гб / 1 Тб  500 Гб SSD / 1 Гбит;PC-0000350
Компьютер (Z0648915) ZBOX: Core i3-10110U / 8 Гб / 500 Гб / Win10 Pro;PC-0000351
Компьютер (Z0649967) Miditower: Core i3-10105 / 8 Гб / 512 Гб SSD / 1 Гбит;PC-0000352
Компьютер (Z0650082) B6100-SLIM: Core i5-10400 / 2 x 8 Гб / 120 Гб SSD;PC-0000353
Компьютер (Z0650726) Minitower: Core i3-10100 / 2 x 8 Гб / 1 Тб  240 Гб SSD / 1 Гбит;PC-0000354
Компьютер (Z0650785) C6100: Core i5-10400 / 8 Гб / 512 Гб SSD / Win10 Pro;PC-0000355
Компьютер (Z0650837) C6100: Core i5-10400 / 8 Гб / 512 Гб SSD / Win10 Pro;PC-0000356
Компьютер (Z0651505) C6100: Core i7-10700 / 2 x 8 Гб / 1 Тб  512 Гб SSD / DVDRW / Win10 Pro;PC-0000357
Компьютер (Z0651675) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000358
Компьютер (Z0656625): Celeron N4500 / 4 Гб / 120 Гб SSD;PC-0000359
Компьютер (Z0657634): Celeron N5105 / WiFi 16 Гб / 1 Тб / Win10 Pro /;PC-0000360
Компьютер (Z0657669) B6100: Core i5-10400 / 8 Гб / 256 Гб SSD / 1 Тб /;PC-0000361
Компьютер (Z0657675) Miditower: Core i5-11500 / 16 Гб / 256 Гб SSD / 2 Тб / 1 Гбит / Win10 Pro /;PC-0000362
Компьютер (Z0657723) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Тб / 1 Гбит /;PC-0000363
Компьютер (Z0659046) Miditower: Core i3-10100 / 2 x 4 Гб / 500 Гб / 1 Гбит;PC-0000364
Компьютер (Z0659226) Minitower: Core i5-10400 / 8 Гб / 1 Тб / DVDRW / 1 Гбит / Win10 Pro;PC-0000365
Компьютер (Z0659261) Minitower: Core i5-10400 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000366
Компьютер (Z0659628) Minitower: Core i3-10105 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win11 Pro;PC-0000367
Компьютер (Z0659629) gS9500 / pro1U: Xeon Silver 4208 / 16 Гб / 2 x 2 Тб;PC-0000368
Компьютер (Z0661031) C6100: Core i5-10400 / 2 x 8 Гб / 1 Тб  240 Гб SSD / DVDRW / Win10 Pro;PC-0000369
Компьютер (Z0662855) Miditower: Pentium Gold G6400 / 4 Гб / 256 Гб SSD / 1 Гбит;PC-0000370
Компьютер (Z0662861) Minitower: Pentium Gold G6405 / 8 Гб / 240 Гб SSD / 1 Гбит;PC-0000371
Компьютер (Z0662952) C6100: Core i5-10400 / 8 Гб / 250 Гб SSD;PC-0000372
Компьютер (Z0663022) B6100: Core i3-10105 / 8 Гб / 256 Гб SSD / WiFi / Win10 Pro;PC-0000373
Компьютер (Z0663023) B6100-SLIM: Core i3-10105 / 8 Гб / 256 Гб SSD / WiFi / Win10 Pro;PC-0000374
Компьютер (Z0663123) gS9500 / pro1U: Xeon Bronze 3206R / 16 Гб / 2 x 2 Тб;PC-0000375
Компьютер (Z0664530) B6100-SLIM: Core i3-10105 / 8 Гб / 256 Гб SSD /;PC-0000376
Компьютер (Z0664556) Minitower: A6 9500E PRO / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000377
Компьютер (Z0664557) Minitower: A6 9500E / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000378
Компьютер (Z0664607) C6100: Core i5-10400 / 8 Гб / 240 Гб SSD;PC-0000379
Компьютер (Z0664927) Minitower: Core i3-10105 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win11 Pro;PC-0000380
Компьютер (Z0664928) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит;PC-0000381
Компьютер (Z0665283): Celeron N5105 / 16 Гб / 1 Тб / WiFi / Win10 Pro;PC-0000382
Компьютер (Z0665285) Minitower: Core i3-10105 / 8 Гб / 1 Тб  256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000383
Компьютер (Z0666415) Miditower: Core i5-10400 / 16 Гб / 500 Гб SSD / 1 Гбит;PC-0000384
Компьютер (Z0668635) Minitower: Pentium Gold G6405 / 8 Гб / 240 Гб SSD / 1 Гбит;PC-0000385
Компьютер (Z0668637) Minitower: Celeron G4900 / 4 Гб / 480 Гб SSD / 2 x 2xCOM / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000386
Компьютер (Z0670580) A4500: Celeron G5905 / 4 Гб / 1 Тб / Win10 Pro;PC-0000387
Компьютер (Z0670581) B6100: Core i3-10105 / 8 Гб / 240 Гб SSD / Win10 Pro;PC-0000388
Компьютер (Z0670597) Minitower: Celeron G4900 / 4 Гб / 480 Гб SSD / 4xCOM / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000389
Компьютер (Z0670678) Minitower: Pentium Gold G6405 / 8 Гб / 240 Гб SSD / 1 Гбит;PC-0000390
Компьютер (Z0671490) Minitower: Ryzen 7 5700G / 16 Гб / 512 Гб SSD / 1 Гбит;PC-0000391
Компьютер (Z0672363) C6100: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / DVDRW / Win10 Pro;PC-0000392
Компьютер (Z0672364) C6100: Core i5-10400 / 2 x 8 Гб / 512 Гб SSD / Win10 Pro;PC-0000393
Компьютер (Z0672378) C6100: Core i5-10400 / 2 x 8 Гб / 500 Гб SSD / DVDRW / Win10 Pro;PC-0000394
Компьютер (Z0673552) Minitower: Ryzen 3 3200G / 16 Гб / 1 Тб  256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000395
Компьютер (Z0674152) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000396
Компьютер (Z0674911) Minitower: Ryzen 3 3200G / 2 x 4 Гб / 240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000397
Компьютер (Z0675043) Miditower: Core i5-10400 / 8 Гб / 6 Тб / 1 Гбит / Win10 Pro;PC-0000398
Компьютер (Z0675745) Minitower: Core i5-9500 / 2 x 8 Гб / 2 Тб  240 Гб SSD / 1 Гбит / Win10 Pro;PC-0000399
Компьютер (Z0675755) ZBOX: Celeron N5100 / 4 Гб / 240 Гб SSD;PC-0000400
Компьютер (Z0676052) sS6000 / 1U: Xeon E3-1220V6 / 2 x 8 Гб / 2 x 1 Тб;PC-0000401
Компьютер (Z0676068) Minitower: Core i5-10400 / 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro /;PC-0000402
Компьютер (Z0676088) Minitower: Celeron G4900 / 4 Гб / 480 Гб SSD / 2xCOM / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000403
Компьютер (Z0676089) Minitower: Pentium Gold G5400 / 4 Гб / 480 Гб SSD / 2xCOM / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000404
Компьютер (Z0676101) B6100-SLIM: Core i5-10400 / 2x8 Гб / 512 Гб SSD /;PC-0000405
Компьютер (Z0676104) Minitower: Celeron G4900 / 4 Гб / 480 Гб SSD / 2xCOM / 1 Гбит / 1 Гбит / Win10 Pro;PC-0000406
Компьютер (Z0676168) ZBOX: Core i3-10110U / 8 Гб / 250 Гб SSD / Win10 Pro /;PC-0000407
Компьютер (Z0676189) Minitower: Core i3-10105 / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000408
Компьютер (Z0676256): Ryzen 5 4500U / 8 Гб / 256 Гб SSD /;PC-0000409
Компьютер (Z0676291) Minitower: Core i3-12100 / 2x8 Гб / 250 Гб SSD / 1 Гбит /;PC-0000410
Компьютер (Z0676304) C6100: Core i5-10400 / 2 x 8 Гб / 2 Тб  256 Гб SSD / Win10 Pro;PC-0000411
Компьютер (Z0676517) C6100-SLIM: Core i5-10400 / 2x8 Гб / 1 Тб / DVDRW / Win10 Pro /;PC-0000412
Компьютер (Z0676574) C6100-SLIM: Core i5-10400 / 2 x 8 Гб / 500 Гб SSD / Win10 Pro;PC-0000413
Компьютер (Z0676575) B6100: Core i3-10105 / 8 Гб / 256 Гб SSD /;PC-0000414
Компьютер (Z0676589) Minitower: Ryzen 7 5700G / 16 Гб / 512 Гб SSD / 1 Гбит;PC-0000415
Компьютер (Z0677072) C6100-SLIM: Core i5-10400 / 2 x 8 Гб / 500 Гб SSD;PC-0000416
Компьютер (Z0677076) Minitower: Core i3-10100 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000417
Компьютер (Z0677193) Minitower: Core i3-10105 / 8 Гб / 256 Гб SSD / 1 Гбит / Win10 Pro;PC-0000418
Компьютер (Z0677195) Desktop: Core i3-12100 / 16 Гб / 500 Гб SSD / 1 Гбит;PC-0000419
Компьютер (Z0677379) Minitower: Ryzen 5 PRO 4650G / 2 x 8 Гб / 512 Гб SSD / 1 Гбит / Win10 Pro;PC-0000420
Компьютер (Z0677802) Desktop 4 Гб / 240 Гб SSD / Celeron J1800 /;PC-0000421
Компьютер (Z0677903): Ryzen 5 4500U / 2 x 8 Гб / 512 Гб SSD  960 Гб SSD;PC-0000422
Компьютер (Z0678040): Ryzen 5 4500U / 8 Гб / 256 Гб SSD;PC-0000423
Компьютер A4500 (A431XLNi): Celeron G4930 / 4 Гб / 1 Тб / UHD Graphics 610;PC-0000424
Компьютер A6100 (A640FLNi): Pentium Gold G6400 / 4 Гб / 256 Гб SSD / UHD Graphics 610 / Win10 Pro;PC-0000425
Компьютер A6100 (A6414LNi): Pentium Gold G6405 / 4 Гб / 1 Тб / UHD Graphics 610 / DVDRW;PC-0000426
Компьютер A6100 (A6415LNi): Pentium Gold G6405 / 4 Гб / 256 Гб SSD / UHD Graphics 610 / Win10 Pro;PC-0000427
Компьютер A6100 (A6416LNi): Pentium Gold G6405 / 4 Гб / 1 Тб / UHD Graphics 610 / DVDRW / Win10 Home;PC-0000428
Компьютер A6100 (A6417LNi): Pentium Gold G6405 / 4 Гб / 1 Тб / UHD Graphics 610 / DVDRW;PC-0000429
Компьютер A6100 (A6418LNi): Pentium Gold G6405 / 4 Гб / 240 Гб SSD / UHD Graphics 610 / Win10 Pro;PC-0000430
Компьютер A6100 (A641ALNi): Pentium Gold G6405 / 4 Гб / 1 Тб / UHD Graphics 610 / DVDRW;PC-0000431
Компьютер A6100 (A641BLNi): Pentium Gold G6405 / 4 Гб / 240 Гб SSD / UHD Graphics 610 / Win10 Pro;PC-0000432
Компьютер A6100 (A641CLNi): Pentium Gold G6405 / 4 Гб / 1 Тб / UHD Graphics 610 / DVDRW / Win10 Home;PC-0000433
Компьютер A6100 (A641ELNi): Pentium Gold G6405 / 8 Гб / 1 Тб / UHD Graphics 610 / DVDRW;PC-0000434
Компьютер A6100 (A641FLNi): Pentium Gold G6405 / 8 Гб / 240 Гб SSD / UHD Graphics 610 / Win10 Pro;PC-0000435
Компьютер A6100a (A6310LNa): A8 9600 / 4 Гб / 1 Тб / RADEON R7 / DVDRW;PC-0000436
Компьютер A6100a (A6314LNa): A8 9600 / 4 Гб / 1 Тб / RADEON R7 / DVDRW;PC-0000437
Компьютер A6100a (A6315LNa): A8 9600 / 4 Гб / 240 Гб SSD / RADEON R7 / Win10 Pro;PC-0000438
Компьютер A6100a (A6318LNa): A8 9600 / 4 Гб / 1 Тб / RADEON R7 / DVDRW;PC-0000439
Компьютер A6100a (A6319LNa): A8 9600 / 4 Гб / 240 Гб SSD / RADEON R7 / Win10 Pro;PC-0000440
Компьютер A6100a (A6351LNa): Athlon 3000G / 4 Гб / 1 Тб / RADEON VEGA 3 / DVDRW;PC-0000441
Компьютер A6100a (A6352LNa): Athlon 3000G / 4 Гб / 240 Гб SSD / RADEON VEGA 3 / Win10 Pro;PC-0000442
Компьютер B6100 (B634RLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000443
Компьютер B6100 (B637ELNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000444
Компьютер B6100 (B637FLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000445
Компьютер B6100 (B637GLNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW / Win10 Home;PC-0000446
Компьютер B6100 (B637KLNi): Core i3-10105 / 8 Гб / 256 Гб SSD / UHD Graphics 630 / Win10 Pro;PC-0000447
Компьютер B6100 (B637ULNi): Core i3-10105 / 8 Гб / 1 Тб / UHD Graphics 630 / DVDRW;PC-0000448
